,filename,p0,J,v0,f,dt,a,k,L,Dr,D_eff
199,p03.50_J-0.16_v03.16e+00.npy,3.5,-0.16,3.1622776601683795,200,0.05,0.4,2,10,0.01,1.215791344642639e-05
200,p03.60_J-0.00_v03.16e+00.npy,3.6,-0.0,3.1622776601683795,200,0.05,0.4,2,10,0.01,3.944544121623039e-07
201,p03.60_J-0.04_v03.16e+00.npy,3.6,-0.04,3.1622776601683795,200,0.05,0.4,2,10,0.01,6.358559727668761e-06
202,p03.60_J-0.08_v03.16e+00.npy,3.6,-0.08,3.1622776601683795,200,0.05,0.4,2,10,0.01,1.550963759422302e-05
203,p03.60_J-0.12_v03.16e+00.npy,3.6,-0.12,3.1622776601683795,200,0.05,0.4,2,10,0.01,2.4598193168640135e-05
204,p03.60_J-0.16_v03.16e+00.npy,3.6,-0.16,3.1622776601683795,200,0.05,0.4,2,10,0.01,1.135835528373718e-05
205,p03.70_J-0.00_v03.16e+00.npy,3.7,-0.0,3.1622776601683795,200,0.05,0.4,2,10,0.01,3.96038070321083e-07
206,p03.70_J-0.04_v03.16e+00.npy,3.7,-0.04,3.1622776601683795,200,0.05,0.4,2,10,0.01,3.07166576385498e-06
207,p03.70_J-0.08_v03.16e+00.npy,3.7,-0.08,3.1622776601683795,200,0.05,0.4,2,10,0.01,1.0702832937240599e-05
208,p03.70_J-0.12_v03.16e+00.npy,3.7,-0.12,3.1622776601683795,200,0.05,0.4,2,10,0.01,2.041929006576538e-05
209,p03.70_J-0.16_v03.16e+00.npy,3.7,-0.16,3.1622776601683795,200,0.05,0.4,2,10,0.01,1.8064180612564084e-05
210,p03.80_J-0.00_v03.16e+00.npy,3.8,-0.0,3.1622776601683795,200,0.05,0.4,2,10,0.01,1.2908656895160673e-06
211,p03.80_J-0.04_v03.16e+00.npy,3.8,-0.04,3.1622776601683795,200,0.05,0.4,2,10,0.01,7.295771241188048e-06
212,p03.80_J-0.08_v03.16e+00.npy,3.8,-0.08,3.1622776601683795,200,0.05,0.4,2,10,0.01,1.9056969881057738e-05
213,p03.80_J-0.12_v03.16e+00.npy,3.8,-0.12,3.1622776601683795,200,0.05,0.4,2,10,0.01,1.933519721031189e-05
214,p03.80_J-0.16_v03.16e+00.npy,3.8,-0.16,3.1622776601683795,200,0.05,0.4,2,10,0.01,2.882724285125732e-05
215,p03.90_J-0.00_v03.16e+00.npy,3.9,-0.0,3.1622776601683795,200,0.05,0.4,2,10,0.01,3.836460709571838e-06
216,p03.90_J-0.04_v03.16e+00.npy,3.9,-0.04,3.1622776601683795,200,0.05,0.4,2,10,0.01,8.531762957572937e-06
217,p03.90_J-0.08_v03.16e+00.npy,3.9,-0.08,3.1622776601683795,200,0.05,0.4,2,10,0.01,1.7094192504882812e-05
218,p03.90_J-0.12_v03.16e+00.npy,3.9,-0.12,3.1622776601683795,200,0.05,0.4,2,10,0.01,2.2481548786163326e-05
219,p03.90_J-0.16_v03.16e+00.npy,3.9,-0.16,3.1622776601683795,200,0.05,0.4,2,10,0.01,1.4304765462875365e-05
220,p04.00_J-0.00_v03.16e+00.npy,4.0,-0.0,3.1622776601683795,200,0.05,0.4,2,10,0.01,4.356488585472107e-06
221,p04.00_J-0.04_v03.16e+00.npy,4.0,-0.04,3.1622776601683795,200,0.05,0.4,2,10,0.01,5.7046812772750845e-06
222,p04.00_J-0.08_v03.16e+00.npy,4.0,-0.08,3.1622776601683795,200,0.05,0.4,2,10,0.01,1.631844639778137e-05
223,p04.00_J-0.12_v03.16e+00.npy,4.0,-0.12,3.1622776601683795,200,0.05,0.4,2,10,0.01,1.6674073934555052e-05
224,p04.00_J-0.16_v03.16e+00.npy,4.0,-0.16,3.1622776601683795,200,0.05,0.4,2,10,0.01,1.5052766799926756e-05
